gene	025_08	024_08	025_09	022_06	006_09	013_09	022_09	004_06	001_06	009_09	004_08	031_08	018_06	020_08	023_09	016_07	023_08	039_06	037_08	015_09	016_09	011_09	015_07	018_08	035_06	017_07	012_09	026_09	014_09	017_09	005_09	032_08	021_09	033_08	007_09	016_08	026_08	028_08	030_06	018_05	034_07	032_09	029_09	022_08	036_09	038_09	027_09	033_09	014_08	030_09	003_08	009_07	035_09	017_08	034_06	020_07	007_08	034_08	034_09	031_09	028_09	002_08	004_10	011_10	001_10	006_10	012_10	008_10	010_10	002_10	007_10	024_10	023_10	016_10	028_10	013_10	014_10	015_10	019_10	032_10	018_10	021_10	020_10
X3377789	6.40294	6.14956	6.14911	6.52271	6.31017	6.03244	6.11992	6.29769	6.34729	6.34156	6.34321	6.68495	6.49262	6.41738	6.20537	6.49692	5.96641	5.89621	6.22478	6.67419	6.60633	6.75088	6.62932	6.38852	6.15963	6.11158	6.69342	6.0195	6.76698	6.55025	6.86631	6.49904	6.11357	6.40805	6.72396	6.4908	6.98794	6.04814	6.45435	6.21693	6.33143	6.42884	6.24938	6.37258	6.05694	6.52422	6.39251	6.26594	6.43172	6.20237	6.11089	6.53014	5.96496	6.5263	6.43509	6.38976	6.36722	6.62503	6.26289	6.46465	6.13733	6.33727	6.31511	5.93878	6.11316	6.2332	6.31416	6.41946	6.35519	6.42974	6.11485	6.01994	6.44179	6.31308	6.59216	6.30594	6.26739	6.12593	6.35449	6.25083	6.51483	6.491	6.22702
X3767480	4.65753	4.53318	4.25137	4.32684	4.30234	4.66779	4.12604	4.86258	4.39143	4.26948	4.75106	4.54726	4.26987	4.38709	4.40039	4.26777	4.07551	4.42149	4.59661	4.27028	4.85268	4.81973	4.96405	4.3731	4.22803	4.22593	4.40942	4.40079	4.73351	4.47214	4.69487	4.73581	4.64818	4.38128	4.44141	4.77514	4.55391	4.62385	4.46726	4.46189	4.45912	4.31847	4.68716	4.10057	4.59848	4.52373	3.88979	4.38751	4.51201	4.13737	4.37217	4.14511	4.47834	4.08777	4.35614	4.28719	4.51877	4.55442	4.83587	4.6732	4.63823	4.3361	4.14023	4.57593	4.71775	4.33853	4.6301	4.4615	4.32489	4.79988	4.61413	4.3841	4.42794	4.3972	4.44146	4.70552	4.54131	4.49708	4.26176	4.363	4.17366	4.2499	4.35916
X3633148	5.78862	5.80043	5.98234	5.9617	5.78951	5.29424	5.64137	5.69436	5.66091	5.79938	6.06157	6.23794	5.68741	6.13434	5.36139	6.0779	5.07612	5.26564	5.36956	6.15433	6.39201	6.10761	5.91481	6.10034	5.65735	5.85545	6.05959	5.43925	6.24263	6.1237	6.17461	6.17205	5.55627	6.22324	6.31472	5.65324	6.26517	5.32414	5.80379	5.62774	6.0833	5.65972	5.6683	6.32967	5.92724	5.96373	5.90603	5.67035	5.76806	5.6717	5.84244	6.3166	5.46422	6.30524	5.88429	5.99042	5.69585	5.90058	5.428	5.90352	5.5163	5.76218	5.50221	5.39395	5.78143	5.75839	5.8163	5.77308	5.96881	5.93201	5.7736	5.68852	5.73042	5.48229	6.35888	5.60252	5.63384	5.80802	5.6404	5.90052	6.00365	6.12229	5.93942
X3158114	5.8356	5.60709	5.88449	5.32798	5.98482	5.55433	5.70696	5.52834	5.58509	5.59185	5.87225	5.87945	5.51345	5.85339	5.38753	5.61639	5.05129	5.67148	5.53858	5.94847	6.27133	5.92786	6.0942	5.76183	6.07277	5.73044	5.74217	5.38019	5.89393	6.13453	6.0866	5.87659	5.55386	5.77799	6.03848	6.04233	6.06583	5.77312	5.97002	5.33587	5.7542	5.69815	5.89742	5.77741	5.60424	5.85239	5.43427	5.53105	5.89549	5.61438	5.642	5.88395	5.70127	5.92153	5.43718	5.92916	5.54795	6.19488	5.72651	5.75382	5.79742	5.81484	5.7778	5.68621	5.57262	5.69557	5.48768	5.60572	5.69566	5.91281	5.72472	5.42504	5.81926	5.61328	5.66791	5.69354	5.98042	5.76256	5.75863	5.53303	5.66868	5.77068	5.99644
X3962799	6.01521	5.79821	5.88061	5.68371	6.12356	5.92771	5.82655	5.87064	5.90565	5.8156	5.97434	5.83065	5.63301	5.56812	6.02088	5.74734	5.64714	5.51593	5.83525	5.96482	6.01364	6.08351	6.14462	5.76329	5.67301	5.87621	5.96129	5.73388	6.38685	5.93911	6.00803	5.73212	5.95808	5.88316	5.95847	6.00607	6.09066	6.04942	6.09891	5.62422	5.85508	5.83693	6.24443	5.71357	5.63314	5.92272	5.69382	5.71792	5.97991	5.99826	5.92468	5.87111	5.93041	5.67569	5.80011	6.0456	5.92564	5.92173	6.18288	5.94375	5.75961	5.85071	6.04741	5.84476	5.95034	5.87843	5.9102	5.8592	5.95348	5.99149	5.77566	5.62428	5.66433	5.73337	5.85626	6.05494	5.96613	5.82349	5.78983	6.00617	5.75082	6.08012	6.0559
X3573229	4.79988	4.82572	4.56012	4.51565	4.84492	4.87311	4.70843	4.56537	4.44605	4.56813	5.09659	4.93105	4.71637	4.29623	4.71853	4.657	4.26302	4.4545	4.47301	4.81242	4.9105	4.55592	4.64907	5.03328	4.64745	4.93713	4.64704	4.70275	4.76658	4.66126	4.70154	4.93821	4.70282	4.50909	4.65125	5.13385	5.04381	4.69262	4.59441	4.32767	4.52315	4.82875	4.98956	4.45677	4.83773	4.83017	4.73047	4.38651	4.68353	4.62314	4.98565	4.76005	4.55219	4.59984	4.57008	4.82281	4.81406	5.00501	4.80761	4.56631	4.63079	4.82125	4.84395	4.65602	4.88674	4.51535	4.53713	4.49993	4.91167	4.64533	4.53208	4.65482	4.53337	4.90386	4.86759	4.64031	4.52603	4.74372	4.6433	4.60796	4.70586	4.45326	4.44295
X2694001	7.17576	6.94002	6.94924	6.93345	6.72468	7.08739	6.63275	7.02381	6.61667	6.71234	7.2646	6.84459	6.71441	6.69817	6.88255	6.48679	7.0045	6.39807	6.90632	7.06889	7.04551	7.43943	7.12831	6.76197	6.8063	6.74738	7.27409	6.74693	7.23736	7.31186	7.13291	6.8437	6.84794	7.03397	7.17873	7.0384	7.13037	6.90416	7.13676	6.72357	7.05311	6.7983	6.96477	6.88183	6.90595	6.79266	6.89655	6.92482	6.89835	6.96436	6.68709	6.82008	6.81143	6.97407	6.89849	7.11498	6.76218	6.83923	6.9521	6.90602	6.70453	6.98506	6.83744	6.93162	6.59804	6.6313	7.0019	6.91276	6.87542	6.93532	6.51832	6.83693	7.06853	6.57584	6.66931	6.97507	6.94528	6.77384	6.91083	6.91355	6.74855	6.73089	6.79102
X3378007	6.29068	5.95562	6.08895	5.91783	6.07863	5.71366	5.62044	6.00852	5.34586	5.75072	5.89553	5.8309	5.82493	5.73806	5.9695	5.78211	5.17662	5.4822	5.76202	6.08242	6.3155	5.92528	6.08948	5.67607	5.94168	5.84917	6.20388	5.68134	6.32256	5.99986	6.44043	5.93091	5.94955	6.33257	6.17158	5.96159	6.04496	5.84867	6.05051	5.46603	5.71739	5.83243	6.1891	5.97477	5.82873	5.79009	5.64404	5.50705	5.83305	5.70284	5.8704	5.72982	5.85891	6.03829	5.74903	6.0233	5.43383	6.41129	6.38281	5.86922	5.73831	5.55617	6.13644	5.55589	5.78277	5.92275	5.81366	5.82965	5.48054	5.71758	5.78103	6.09682	5.44984	5.68361	5.59601	5.85949	5.90095	6.27458	5.8338	5.5015	5.83742	5.81097	5.76951
X3912936	5.66949	5.16533	4.79417	4.64222	4.82964	5.1358	5.15235	5.14124	4.57957	5.05344	5.4368	4.99255	5.23903	4.59346	4.97923	4.91053	4.9855	5.17915	5.23205	5.49194	5.81907	5.45991	5.77101	4.61371	4.96865	5.54299	5.62058	4.81614	5.73487	4.89596	5.14264	5.30015	5.15001	5.62527	5.18727	5.6849	5.73558	5.04987	5.41756	5.38308	5.05254	4.63689	4.8979	4.44072	4.75285	5.23291	4.81916	5.06404	4.98577	5.05973	5.2235	4.38145	4.75015	4.97012	5.35636	5.47997	4.96984	5.66825	5.46285	5.15727	5.13055	5.18105	5.18669	5.58431	5.04186	5.00118	4.98155	4.93061	4.85541	5.09817	5.11857	5.41598	4.7772	5.09722	5.05022	4.77582	5.12783	5.54321	5.27932	4.80068	4.71314	5.17542	5.38302
X2888341	6.37723	6.13706	6.13666	6.06774	6.08003	6.053	5.74799	5.96942	6.09925	5.93636	6.44274	6.05403	6.03826	5.86381	6.13532	6.16825	5.90465	6.0273	6.06627	6.2302	6.30753	6.27884	6.27727	5.98749	5.91564	6.33393	6.24858	6.01718	6.51783	6.4129	6.42609	6.23895	6.35901	6.29904	6.29998	6.11818	6.57706	6.27223	6.24069	6.15221	6.1301	5.74441	6.1262	6.19105	5.99837	5.96038	5.81251	6.17477	6.38544	6.15325	6.2289	6.2368	5.96775	6.39959	5.90213	6.02954	5.86448	6.20195	6.25519	6.06549	6.18236	6.06754	6.06465	5.78206	6.02002	6.19542	6.0625	6.12697	5.98157	6.21201	6.00938	6.21717	6.12775	6.04234	6.00474	6.32286	6.1723	6.29857	6.17645	6.15275	5.9086	6.30088	6.27215
X3853108	4.71416	4.37262	4.33756	4.47018	4.72527	4.85265	4.53014	4.97024	3.9081	4.93527	4.74106	5.32817	4.59481	4.59177	5.04196	4.17454	4.19375	4.29992	5.04407	4.49864	4.88157	5.52691	4.80241	4.10518	4.89212	4.7001	5.05286	4.08383	4.96766	4.72374	4.88012	5.22159	4.56438	5.37092	5.12055	4.94132	5.23706	4.70982	4.75847	4.85806	4.39224	4.62028	4.28238	3.76407	4.45706	4.53849	4.24886	4.79628	4.66638	4.60594	4.34099	5.11305	4.26619	4.29043	4.67001	4.9995	4.55047	4.33355	5.05351	4.87722	4.81629	4.57428	4.632	4.34152	4.59631	4.31703	4.87104	4.577	4.08523	5.11734	4.34741	4.43506	4.82644	4.74216	4.29469	4.6297	4.32297	4.22157	4.79555	4.12843	4.70538	4.60682	4.53527
X3378072	4.81494	4.83648	4.65589	4.71172	4.82048	4.86745	4.69318	4.72224	4.78983	4.53098	5.09049	4.82811	5.03306	4.73336	4.59089	4.61446	4.46056	4.66234	4.72916	5.04411	5.02144	4.91888	4.9208	4.59635	4.90736	4.68053	4.70483	4.59899	5.04725	4.90146	5.1276	4.75178	4.88833	5.02468	4.74299	5.02498	5.0482	4.84511	5.12282	4.92939	4.81978	4.75736	4.8533	4.56545	4.88103	4.77277	4.59445	4.77238	4.67639	4.37427	4.92405	4.66943	4.5893	4.56679	4.84714	4.91791	4.36968	4.98855	4.86472	4.95386	4.61838	4.64918	4.70886	4.68919	4.36764	4.56967	4.66662	4.7746	4.69427	4.85576	4.89514	4.98515	4.56595	4.76774	4.46535	4.89929	4.93602	4.84773	4.68822	4.53694	4.67286	4.56914	4.94892
X3853193	6.57563	6.55082	6.48997	6.49752	6.65457	6.36252	6.3826	6.40268	6.56302	6.51125	6.70958	6.65567	6.66812	6.53895	6.40583	6.5451	6.1852	6.42151	6.42517	6.55127	6.87556	6.72776	6.88386	6.43183	6.39118	6.62559	6.62511	6.24258	6.78359	6.67763	6.74397	6.66748	6.58382	6.50615	6.60154	6.66567	6.68677	6.5776	6.54991	6.43025	6.52024	6.38864	6.63393	6.59096	6.35931	6.46652	6.47601	6.53286	6.53203	6.48933	6.66608	6.41633	6.4695	6.42176	6.40542	6.55924	6.42897	6.7176	6.71885	6.54023	6.46135	6.46796	6.45618	6.30495	6.53357	6.65421	6.46664	6.49495	6.40991	6.57251	6.41845	6.60912	6.31884	6.59948	6.60629	6.62156	6.55744	6.50047	6.61342	6.51981	6.43945	6.6859	6.64603
X3937587	6.48801	6.31127	6.36606	6.31802	6.60733	6.35375	6.39335	6.36005	6.46356	6.22229	6.62116	6.61576	6.58051	6.53702	6.44594	6.29494	6.19114	6.41416	6.3383	6.39039	6.71187	6.54836	6.64431	6.18562	6.32537	6.51829	6.46256	6.348	6.5141	6.54709	6.70306	6.78633	6.38855	6.37767	6.42828	6.54953	6.55498	6.47475	6.48932	6.23992	6.41362	6.42171	6.44578	6.18989	6.3413	6.4081	6.19957	6.36074	6.32405	6.54416	6.36028	6.37408	6.46927	6.3164	6.37363	6.63007	6.48873	6.69489	6.67787	6.3891	6.5207	6.47706	6.40492	6.1347	6.4998	6.49268	6.38052	6.3844	6.3617	6.68663	6.25787	6.64435	6.33193	6.47866	6.56467	6.25978	6.62281	6.41826	6.6659	6.37299	6.31859	6.58222	6.47375
X3633403	5.87259	5.62947	5.61721	5.80564	5.81273	5.8399	5.72088	5.62764	5.68712	5.54151	5.93011	5.90752	5.67778	5.64226	5.67036	5.59546	5.4642	5.60208	5.83975	5.95153	6.02447	6.06378	5.93637	5.92585	5.45516	5.70906	5.91618	5.70517	6.09773	5.88481	6.01761	5.73109	5.75703	5.79994	6.06025	5.94084	6.07501	5.61387	5.86393	5.83893	5.76923	5.86728	5.84465	5.6544	5.49794	5.78765	5.7634	5.62024	5.48947	5.74695	5.89707	5.70295	5.58589	5.66167	5.60284	5.60892	5.86288	5.95577	5.88977	5.78149	5.57444	5.59753	5.8673	5.32962	5.84785	5.84579	5.71483	5.77108	5.81573	5.73813	5.58575	5.51223	5.70522	5.7248	5.85902	5.78708	5.86437	6.0132	5.71791	5.67945	5.72674	5.84815	5.64649
X3913183	5.4548	5.39728	5.0669	4.90206	5.35621	5.25024	5.322	4.89965	5.62173	5.11203	5.4406	5.03716	4.57124	4.94864	5.31973	5.05702	4.74987	4.55957	5.01232	5.54041	5.56275	5.6754	5.63944	5.31035	4.86477	5.24651	5.61899	5.29196	5.78164	5.34722	5.24247	5.03069	5.63446	5.50172	5.57704	5.29369	5.62947	5.31999	5.31461	4.73016	4.46418	4.91854	5.26548	5.17381	4.86703	5.31455	5.24891	5.09492	5.06967	4.99834	4.87101	5.11569	5.12729	4.74697	5.2104	5.09005	4.90973	5.36212	5.38132	5.14476	5.03268	4.72648	5.04109	4.9906	4.91987	5.2673	4.97382	5.37144	5.03209	5.48063	5.07057	5.15488	4.89359	5.25535	4.88278	5.092	5.09088	4.99254	5.07039	4.86779	5.34571	5.19884	5.13217
X3378210	3.69827	3.00736	3.94901	3.86403	4.13256	3.87303	3.37835	3.34036	3.82404	4.24082	3.8236	4.05051	4.0455	3.75026	3.4358	3.7075	3.43516	3.52832	4.09143	4.0659	4.26551	4.35681	4.2496	4.04371	3.71961	3.69713	3.873	3.14249	3.93668	3.71684	3.77448	3.49777	3.34674	3.54203	3.79357	3.52663	3.7173	3.28149	4.01541	4.01617	3.90425	3.91599	3.53596	4.33853	4.29808	3.66414	3.17108	3.12003	3.92942	3.87402	3.07022	3.33805	3.49914	3.1114	3.51998	3.52285	4.03481	4.40278	4.28465	3.92382	3.34008	3.56977	3.92781	3.62296	3.46599	3.80688	3.52487	3.60226	3.58709	3.56031	3.495	3.56706	3.60416	3.76924	4.00301	3.53192	3.70146	3.49448	3.20541	4.23827	3.77291	3.56289	4.05961
X3743393	9.12722	8.91104	8.71417	8.46779	8.90935	8.85776	8.77103	8.77936	8.78643	8.54243	8.886	8.90024	8.72045	8.39228	8.78575	8.37469	8.11685	8.51552	8.57854	8.84288	8.8863	9.12779	9.2916	8.62451	8.42385	8.95972	8.88649	8.47149	9.27955	8.87096	9.16783	8.62546	8.84649	8.77689	8.73995	8.80421	9.00627	8.84469	8.57666	8.52834	8.53868	8.47252	9.18044	8.84133	8.60699	8.68131	8.63123	8.8107	8.73684	8.77458	8.98795	8.40826	8.60933	8.68988	8.69505	8.55349	8.31989	9.01285	9.13093	8.71538	8.73167	8.23617	8.93457	8.18671	8.711	8.74633	8.84848	8.72665	8.61927	8.77091	8.70774	8.97754	8.6561	8.50266	8.70818	8.70586	8.79316	9.10387	8.75722	8.58306	8.60609	8.82006	8.89155
X3937755	5.63797	5.31914	5.32233	5.56744	5.48812	5.5142	5.48763	5.22024	5.26363	5.38985	5.43997	5.74461	5.67305	5.58611	5.68091	5.47325	5.34451	5.26243	5.6111	5.7697	5.58827	5.60802	5.84864	5.8303	5.66747	5.4156	5.87995	5.64817	5.78865	5.5076	5.76465	5.73537	5.52348	5.70416	5.57764	5.54138	5.68755	5.37868	5.63202	5.48564	5.40832	5.45497	5.64264	5.57734	5.56669	5.67354	5.45756	5.43827	5.371	5.50925	5.57555	5.21473	5.44978	5.4977	5.50394	5.553	5.77679	5.7683	5.6106	5.62658	5.49621	5.44879	5.65872	5.41572	5.64138	5.73169	5.42919	5.4469	5.63071	5.70718	5.50532	5.50562	5.35046	5.58561	5.59846	5.42325	5.68772	5.6675	5.58961	5.51439	5.49531	5.40121	5.54406
X3963289	6.28108	6.10864	5.91666	6.31642	6.10882	6.07729	5.75468	6.09371	5.727	5.75732	6.24319	6.16493	5.8708	5.93774	5.84758	6.06449	5.84818	5.71169	6.07185	6.12812	6.24852	6.27267	6.40984	6.09138	5.98471	5.89605	6.4352	5.7307	6.46375	6.21591	6.24064	6.13249	6.01675	6.29861	6.07883	6.20844	6.36278	6.09064	6.3119	6.10436	6.02271	5.79972	6.19323	5.76066	5.83929	6.02081	5.86641	6.02937	5.96281	5.59361	6.12614	5.76186	5.7771	5.93803	5.86801	5.96937	5.85793	6.31111	6.19202	6.11823	5.70962	5.82522	6.02275	5.57701	5.86246	5.96648	6.03735	5.8658	5.98669	5.98998	5.86511	5.77107	5.99784	5.69286	6.01103	6.28839	6.10942	6.22452	6.03034	5.87164	5.95969	5.93158	6.07405
X3158516	6.21498	6.10232	6.02916	5.91312	6.18133	6.06943	6.0089	6.19284	6.04411	6.11756	6.22318	6.14509	6.05922	5.92938	6.19995	6.14333	5.69414	5.79203	6.02539	6.14906	6.33332	6.23449	6.34533	5.93567	5.94632	6.28948	6.08531	6.06671	6.41413	6.06623	6.26696	6.18514	6.15604	6.23832	6.06496	6.41746	6.40868	6.22812	6.12221	5.83608	6.13244	6.00138	6.12326	5.88947	5.96768	6.14616	6.04943	6.08639	5.88579	6.16806	6.03256	6.01481	6.11965	6.05678	6.04794	6.12502	6.00518	6.11574	6.34426	6.04009	6.10717	5.98339	6.16192	6.12612	5.99389	5.96418	6.19965	6.09151	6.0131	6.21751	6.16463	6.10887	6.11664	6.24797	6.13273	6.20274	6.1834	6.04502	5.90849	6.09376	6.04496	6.33595	6.1659
X3937787	7.09823	6.90901	6.88513	7.07446	6.87111	7.0653	6.94283	6.92377	6.79926	6.88373	7.10741	6.98645	6.84404	6.97845	6.84657	7.12304	6.69589	6.82386	7.14832	7.09508	7.19623	7.04403	7.25986	7.04989	7.05558	7.04158	7.09384	6.93757	7.11575	6.9305	6.93924	7.15223	6.96335	6.92174	7.09446	6.99815	7.04069	7.01003	7.11862	7.08411	6.98221	6.81153	7.24918	7.20675	6.80939	7.19432	6.83523	6.87584	6.93046	6.96229	7.11225	6.89426	6.76179	6.96607	6.81352	7.0763	7.14194	7.12466	7.09062	6.92562	6.79589	6.95424	7.16523	6.93081	6.98194	7.06738	6.81749	6.81575	7.03451	6.99183	6.97986	6.82347	6.85628	6.97275	7.0472	7.11647	7.08677	6.87251	6.96075	6.81283	7.00393	7.02403	7.04705
X3158581	5.431	5.20344	4.91258	5.12318	5.01141	4.979	4.83076	4.97856	5.39504	4.85109	4.72575	5.03071	5.2462	5.09689	5.15257	4.87052	4.79394	4.85239	4.98088	5.29838	5.27418	5.07587	5.65412	5.41378	5.26493	5.09209	5.21032	5.50866	5.59793	5.46217	5.30301	5.46372	5.22334	5.16337	4.9773	5.70944	5.47515	5.50064	5.82442	5.18569	5.54369	5.35291	5.39853	4.99068	5.27869	5.10072	5.14187	5.21408	5.28123	5.63673	4.89441	4.95472	4.89657	4.52694	4.97808	5.35865	4.93914	5.75505	5.51803	5.14121	5.53721	5.14337	5.44467	4.86124	5.22237	5.70191	5.39844	4.90106	5.01862	5.58751	5.25792	5.28039	4.88049	5.14359	5.38258	5.05245	5.56593	5.5917	5.45599	5.32783	4.97748	5.47313	5.60042
X3158609	6.80559	6.63355	6.88064	6.50663	6.66629	6.6876	6.42103	6.6175	6.29203	6.42573	6.43179	6.61585	6.78536	6.64853	6.48426	6.77819	6.12172	6.29721	6.59297	6.85235	6.89871	6.75362	6.72	6.50574	6.50486	6.79144	6.67461	6.58668	6.77303	6.7736	6.61096	6.38269	6.45669	6.64237	6.77513	6.81667	6.71578	6.59109	6.75314	6.52487	6.89503	6.65703	6.8457	6.62238	6.65121	6.6523	6.52275	6.3528	6.74686	6.66123	6.52845	6.52323	6.80988	6.75307	6.28005	6.83965	6.49126	6.84319	6.81539	6.55166	6.61527	6.65783	6.76037	6.39033	6.62924	6.69238	6.57584	6.48366	6.5126	6.56006	6.58527	6.69265	6.45654	6.51372	6.67144	6.59362	6.45142	6.76239	6.76664	6.68138	6.68982	6.76373	6.76362
X3293963	5.00517	4.89877	4.79355	4.89655	4.88581	4.73856	4.80045	4.71019	4.76652	4.82904	4.93159	4.91416	4.84087	5.03121	4.67233	4.84354	4.55842	4.83376	4.86227	4.7349	4.96982	4.65973	4.89386	4.87819	4.9917	4.92211	4.84366	4.75215	4.88269	4.96159	5.18462	4.94231	4.76007	4.64274	4.7697	5.00599	4.73877	4.78677	4.87557	4.90488	5.00742	4.99319	4.84501	4.79914	5.07858	4.93359	4.85047	4.9135	4.88798	4.84404	4.92225	4.99257	4.72508	4.74653	4.73777	4.84228	4.96431	5.17261	4.95629	4.82244	4.74438	4.7282	4.91894	4.62139	4.96068	5.11552	4.69682	4.85588	4.77658	5.06076	4.79066	5.00946	4.63867	4.69358	4.98444	4.91194	4.95672	4.8394	4.94562	5.03156	4.85958	4.98731	4.82737
X3743611	5.44087	5.31694	5.28839	5.46156	5.41609	5.27953	5.49561	5.44137	5.20386	5.27576	5.47913	5.3992	5.42845	5.31666	5.29548	5.2952	5.21389	5.29281	5.23703	5.49865	5.57795	5.55676	5.6012	5.35527	5.0688	5.38599	5.52793	5.2645	5.74226	5.35298	5.51338	5.38527	5.41461	5.38175	5.41008	5.63445	5.52386	5.48565	5.39951	5.33779	5.41051	5.36652	5.48888	5.44717	5.38323	5.22797	5.28129	5.36206	5.55495	5.33089	5.39002	5.48195	5.25633	5.24668	5.26441	5.39141	5.56323	5.61417	5.59124	5.51403	5.34	5.35809	5.33812	5.18039	5.40227	5.42341	5.36692	5.28167	5.34238	5.38749	5.39173	5.41177	5.27504	5.33194	5.40206	5.52191	5.44243	5.37944	5.38178	5.39754	5.29096	5.64523	5.45396
X2559189	4.39214	4.13276	3.99245	3.94452	3.92862	3.65658	3.79328	3.95488	4.1339	4.04426	3.88343	3.62687	3.92002	3.85619	3.53274	3.97143	4.05518	3.6237	3.64626	4.28331	4.48151	4.06457	4.29284	3.68094	3.99317	4.64968	3.83386	3.9442	4.20253	4.69768	3.83227	3.90759	4.34569	4.31393	4.11812	4.50162	4.4116	4.38533	4.22322	3.66497	3.98235	3.892	4.60539	3.83368	4.24063	4.36492	4.0469	3.86614	3.62367	3.81507	4.10307	4.72862	3.57697	4.18531	3.66969	4.35305	3.74134	4.52709	4.78677	4.02856	3.85666	3.79711	3.71329	3.85396	4.10809	4.24222	4.34035	4.13984	4.27375	4.40522	4.02277	4.30393	3.83334	4.01864	4.19302	4.00914	3.80409	4.05967	4.04068	4.14593	3.76514	4.35903	4.39702
X3913540	5.05345	4.63448	4.03761	4.33365	5.05981	4.70047	4.10657	3.98673	4.32971	4.15097	5.06494	4.59757	4.82493	4.034	4.1271	3.4399	3.5879	3.37389	4.12624	4.75512	5.569	5.1471	5.66681	4.23578	3.46868	4.16986	5.10265	4.07024	6.08065	5.06067	5.58021	4.29097	3.91714	4.86759	4.76118	5.35148	5.16882	4.69854	4.64362	4.8247	3.83548	4.32738	4.09416	3.08139	4.30666	4.77635	4.35316	4.55129	4.32526	4.2041	4.068	4.30865	4.07005	4.35033	4.36598	4.26543	4.69777	4.7097	4.06129	4.99346	4.18734	4.25074	4.79651	3.86349	4.3661	4.18805	4.40941	4.8051	4.89247	3.77269	4.15746	4.29847	4.96585	4.96095	4.08918	4.77335	5.358	4.62418	3.98018	4.31331	4.22633	3.7484	4.33572
X3378541	6.44137	6.03951	6.40319	6.36604	6.22007	6.05091	5.99527	6.14553	6.17889	6.44771	6.40338	6.35893	6.10879	6.25422	6.11345	6.42496	5.94069	5.84003	6.23265	6.5291	6.49384	6.44561	6.33504	6.44162	6.3098	6.19139	6.31238	6.07722	6.49586	6.43938	6.36299	6.39927	6.14093	6.25084	6.46822	6.12467	6.45576	6.06913	6.55755	5.96196	6.32955	6.08585	6.5985	6.41904	6.26296	6.39763	6.02792	5.90982	6.35188	6.21389	6.25016	6.32886	5.95252	6.18407	6.28263	6.62085	6.12771	6.36813	6.23967	6.13372	5.84478	6.21246	6.38259	6.36112	6.32253	6.22306	6.17813	6.26512	6.24411	6.20678	6.06323	5.94121	6.26992	6.18814	6.37698	6.41979	6.07913	6.09233	6.06168	6.15543	6.14291	6.24468	6.32518
X3743701	3.7532	3.17307	3.16542	3.31846	3.40431	3.21279	2.96888	3.76291	3.69763	4.03748	3.92443	3.6802	3.35674	3.66576	3.30058	4.02856	3.38427	3.00274	3.5751	4.02642	3.6739	3.73877	3.85426	3.48252	3.86684	3.63666	3.91295	3.48309	3.86644	3.56294	3.80917	4.60237	3.46151	3.2513	3.62416	3.92246	4.19044	3.75921	3.62103	3.55346	3.59357	3.84952	3.74469	4.07154	3.5613	3.52432	3.68645	3.54463	3.9521	3.4834	3.61203	3.88688	3.49972	3.89651	3.66166	3.50183	3.33511	3.67211	3.16158	3.88554	3.62294	3.37556	3.36732	3.56922	3.41155	3.75807	3.38075	2.86206	3.66595	3.7687	3.6736	3.18589	3.59329	3.61385	3.54381	3.72815	3.89155	3.305	3.53356	3.61975	3.35278	3.2935	3.68118
X3438527	6.26117	5.88414	5.98266	5.77734	6.0479	5.93373	6.02515	5.79611	6.05659	6.03066	6.2243	6.17805	6.05571	5.892	6.08934	5.92294	5.50492	5.83742	6.03201	6.03933	6.18313	6.33275	6.29703	5.98946	6.00334	6.08178	5.99604	5.90734	6.44517	6.17327	6.25985	5.924	6.26001	6.0903	6.09758	6.04843	6.23505	6.02864	5.9077	5.87909	6.22904	5.85745	6.18544	6.08263	5.89776	5.76952	5.78662	5.90317	5.90401	5.73202	5.97909	5.78751	5.81881	5.9388	6.19148	6.01556	5.64382	6.44685	6.42529	6.11703	5.84809	5.85947	5.83377	5.80333	5.92253	5.99111	5.9537	5.86162	5.97642	5.96929	5.90341	6.06368	5.70734	6.02803	5.99794	5.99203	6.04984	6.00135	6.06587	5.87727	5.66646	6.13769	6.16766
X3913600	6.15647	5.87724	5.55393	5.73081	5.07231	5.24803	5.33379	6.16045	5.16857	6.00716	6.03891	6.07372	5.36842	5.662	5.69445	4.83124	5.79987	4.78858	5.93725	6.4944	5.4935	6.1953	6.1714	5.03002	5.7751	5.99934	6.0204	6.1138	6.6497	6.15299	6.41689	5.7741	5.24735	5.48763	5.90753	6.03476	5.9648	5.83326	5.47848	5.7772	4.60733	4.80239	5.83489	4.86354	5.79475	5.15644	5.38655	5.67356	5.35055	5.92996	5.8849	5.01393	5.65082	5.03854	5.98554	5.50335	5.32178	6.21309	6.11172	6.05349	5.27269	6.18885	5.53002	5.77336	6.06638	5.52256	5.5889	5.29083	5.49287	6.01735	5.38957	5.5836	5.07469	5.64635	5.91382	6.09613	5.30118	5.73691	5.66562	5.85681	5.70849	6.05192	5.5985
