"Regulator_ENSG","Target_ENSG","MI","pvalue","Target_symbol","Regulator_symbol"
"ENSG00000187778","ENSG00000129932",0.460892494192951,0,"DOHH","MCRS1"
"ENSG00000196363","ENSG00000100982",0.494680820920504,0,"PCIF1","WDR5"
"ENSG00000196363","ENSG00000158286",0.402904484602479,0,"RNF207","WDR5"
"ENSG00000196363","ENSG00000184551",0.43160254088672,0,"AC132872.1","WDR5"
"ENSG00000196363","ENSG00000266077",0.35933894889109,0,"AC139149.1","WDR5"
"ENSG00000187778","ENSG00000130921",0.416507706273812,0,"MTRFR","MCRS1"
"ENSG00000103510","ENSG00000170260",0.3829135603145,0,"ZNF212","KAT8"
"ENSG00000103510","ENSG00000170265",0.400643579796017,0.00494054966541624,"ZNF282","KAT8"
"ENSG00000196363","ENSG00000196544",0.383873473821203,0,"BORCS6","WDR5"
"ENSG00000187778","ENSG00000128626",0.59328186413419,0,"MRPS12","MCRS1"
"ENSG00000196363","ENSG00000112941",0.56956952962664,0,"TENT4A","WDR5"
"ENSG00000120071","ENSG00000060656",0.458993960315226,0,"PTPRU","KANSL1"
"ENSG00000103510","ENSG00000184897",0.37979248779848,0,"H1-10","KAT8"
"ENSG00000196363","ENSG00000267387",0.551728294282944,0,"CTD-2240E14.4","WDR5"
"ENSG00000187778","ENSG00000116649",0.377906547871894,0,"SRM","MCRS1"
"ENSG00000120071","ENSG00000104228",0.419671223231153,0,"TRIM35","KANSL1"
"ENSG00000172534","ENSG00000189091",0.463044520481509,0,"SF3B3","HCFC1"
"ENSG00000196363","ENSG00000027847",0.503418900745665,0,"B4GALT7","WDR5"
"ENSG00000187778","ENSG00000115317",0.558975701374949,0,"HTRA2","MCRS1"
"ENSG00000196363","ENSG00000171282",0.477374658080182,0,"BAHCC1","WDR5"
"ENSG00000196363","ENSG00000100949",0.558220468784374,0,"RABGGTA","WDR5"
"ENSG00000120071","ENSG00000143816",0.337991011188479,0.0424585718133548,"WNT9A","KANSL1"
"ENSG00000147162","ENSG00000101236",0.349524881665804,0,"RNF24","OGT"
"ENSG00000120071","ENSG00000203930",0.373939744814095,0,"LINC00632","KANSL1"
"ENSG00000196363","ENSG00000269990",0.381650358059186,0,"CTD-3074O7.12","WDR5"
"ENSG00000196363","ENSG00000196588",0.529171125983244,0,"MRTFA","WDR5"
"ENSG00000147162","ENSG00000101224",0.398644184745603,0,"CDC25B","OGT"
"ENSG00000196363","ENSG00000146576",0.622664102010493,0,"INTS15","WDR5"
"ENSG00000187778","ENSG00000103253",0.312050647099768,9.54200321423571e-07,"HAGHL","MCRS1"
"ENSG00000196363","ENSG00000134590",0.484456004176009,0,"RTL8C","WDR5"
"ENSG00000187778","ENSG00000141522",0.51415523495769,0,"ARHGDIA","MCRS1"
"ENSG00000187778","ENSG00000103254",0.34110373152134,0,"ANTKMT","MCRS1"
"ENSG00000187778","ENSG00000166823",0.375622774942832,0,"MESP1","MCRS1"
"ENSG00000103510","ENSG00000158552",0.400979917408372,0,"ZFAND2B","KAT8"
"ENSG00000103510","ENSG00000159884",0.335631260883842,0,"CCDC107","KAT8"
"ENSG00000196363","ENSG00000169217",0.670675785985342,0,"CD2BP2","WDR5"
"ENSG00000196363","ENSG00000184840",0.348292081426202,0,"TMED9","WDR5"
"ENSG00000196363","ENSG00000159884",0.352634286422654,0,"CCDC107","WDR5"
"ENSG00000196363","ENSG00000158552",0.455416053815408,0,"ZFAND2B","WDR5"
"ENSG00000196363","ENSG00000133250",0.44477267078831,0,"ZNF414","WDR5"
"ENSG00000187778","ENSG00000115234",0.606541072925383,0,"SNX17","MCRS1"
"ENSG00000187778","ENSG00000103245",0.554002427810737,0,"CIAO3","MCRS1"
"ENSG00000103510","ENSG00000159899",0.373022909280852,0,"NPR2","KAT8"
"ENSG00000196363","ENSG00000183506",0.46319241695213,0,"PI4KAP2","WDR5"
"ENSG00000147162","ENSG00000259799",0.325981640386172,0,"RP11-554A11.9","OGT"
"ENSG00000187778","ENSG00000103249",0.388000435833506,0,"CLCN7","MCRS1"
"ENSG00000103510","ENSG00000169217",0.46436021850575,0,"CD2BP2","KAT8"
"ENSG00000120071","ENSG00000227678",0.388226861049805,0,"RP11-73O6.3","KANSL1"
"ENSG00000103510","ENSG00000242802",0.450348194095626,0,"AP5Z1","KAT8"
"ENSG00000187778","ENSG00000115226",0.489608395374866,0,"FNDC4","MCRS1"
"ENSG00000196363","ENSG00000134575",0.548228888320905,0,"ACP2","WDR5"
"ENSG00000196363","ENSG00000171552",0.584487945792373,0,"BCL2L1","WDR5"
"ENSG00000196363","ENSG00000169230",0.406699752825485,0,"PRELID1","WDR5"
"ENSG00000187778","ENSG00000153531",0.3999781666854,0,"ADPRHL1","MCRS1"
"ENSG00000172534","ENSG00000215692",0.347758144397102,0,"AC114730.8","HCFC1"
"ENSG00000103510","ENSG00000204560",0.37386589549755,0,"DHX16","KAT8"
"ENSG00000196363","ENSG00000182208",0.536340096309932,0,"MOB2","WDR5"
"ENSG00000196363","ENSG00000183530",0.540245735928384,0,"PRR14L","WDR5"
"ENSG00000187778","ENSG00000115216",0.54942823821164,0,"NRBP1","MCRS1"
"ENSG00000196363","ENSG00000172889",0.356437051233486,0,"EGFL7","WDR5"
"ENSG00000196363","ENSG00000169223",0.375117877291282,0,"LMAN2","WDR5"
"ENSG00000196363","ENSG00000169221",0.670588582921344,0,"TBC1D10B","WDR5"
"ENSG00000172534","ENSG00000226332",0.39359305265488,0,"RP11-157P1.4","HCFC1"
"ENSG00000103510","ENSG00000158545",0.403742635120264,0.000214353066937623,"ZC3H18","KAT8"
"ENSG00000187778","ENSG00000141556",0.542717456975982,0,"TBCD","MCRS1"
"ENSG00000187778","ENSG00000103222",0.465078348928032,0,"ABCC1","MCRS1"
"ENSG00000196363","ENSG00000169228",0.611000410249496,0,"RAB24","WDR5"
"ENSG00000196363","ENSG00000122574",0.409791057439825,0,"WIPF3","WDR5"
"ENSG00000196363","ENSG00000108294",0.430235321372198,0,"PSMB3","WDR5"
"ENSG00000120071","ENSG00000241945",0.373357444395871,1.09597664277317e-10,"PWP2","KANSL1"
"ENSG00000147162","ENSG00000260750",0.351153541571115,3.71849218083753e-11,"RP11-482M8.1","OGT"
"ENSG00000187778","ENSG00000115204",0.506786370944835,0,"MPV17","MCRS1"
"ENSG00000187778","ENSG00000115207",0.396958711469875,0,"GTF3C2","MCRS1"
"ENSG00000172534","ENSG00000237017",0.439754004355135,0,"PRPF31-AS1","HCFC1"
"ENSG00000187778","ENSG00000115274",0.565909019328044,0,"INO80B","MCRS1"
"ENSG00000147162","ENSG00000271417",0.3343063387516,0,"RP11-909M7.3","OGT"
"ENSG00000187778","ENSG00000128524",0.484182907591739,0,"ATP6V1F","MCRS1"
"ENSG00000187778","ENSG00000211517",0.369758685425053,0,"MIR671","MCRS1"
"ENSG00000147162","ENSG00000103932",0.384407916018137,0,"RPAP1","OGT"
"ENSG00000196363","ENSG00000170265",0.646137461220986,0,"ZNF282","WDR5"
"ENSG00000103510","ENSG00000169230",0.366634009781654,0,"PRELID1","KAT8"
"ENSG00000196363","ENSG00000170266",0.373870556534615,0,"GLB1","WDR5"
"ENSG00000187778","ENSG00000103275",0.519460325772398,0,"UBE2I","MCRS1"
"ENSG00000187778","ENSG00000032389",0.591754823541135,0,"EIPR1","MCRS1"
"ENSG00000196363","ENSG00000170260",0.508436304112715,0,"ZNF212","WDR5"
"ENSG00000187778","ENSG00000141504",0.384564277283395,0,"SAT2","MCRS1"
"ENSG00000187778","ENSG00000141505",0.428060246314541,0,"ASGR1","MCRS1"
"ENSG00000196363","ENSG00000121210",0.367897908337752,0,"TMEM131L","WDR5"
"ENSG00000187778","ENSG00000116584",0.537455268189141,0,"ARHGEF2","MCRS1"
"ENSG00000196363","ENSG00000183570",0.354740581441223,0,"PCBP3","WDR5"
"ENSG00000172534","ENSG00000142186",0.429977496387972,0,"SCYL1","HCFC1"
"ENSG00000187778","ENSG00000116586",0.369732301950873,0,"LAMTOR2","MCRS1"
"ENSG00000103510","ENSG00000169228",0.50449711431999,0,"RAB24","KAT8"
"ENSG00000103510","ENSG00000169223",0.366213727974909,0,"LMAN2","KAT8"
"ENSG00000187778","ENSG00000103264",0.522566005570366,0,"FBXO31","MCRS1"
"ENSG00000187778","ENSG00000103266",0.478259413772184,0,"STUB1","MCRS1"
"ENSG00000196363","ENSG00000184897",0.389569699121681,0,"H1-10","WDR5"
"ENSG00000196363","ENSG00000135845",0.371299556963566,0,"PIGC","WDR5"
"ENSG00000187778","ENSG00000115241",0.486590099965972,0,"PPM1G","MCRS1"
"ENSG00000172534","ENSG00000118495",0.388731016584917,0,"PLAGL1","HCFC1"
"ENSG00000187778","ENSG00000178896",0.510225628368286,0,"EXOSC4","MCRS1"
"ENSG00000120071","ENSG00000168778",0.359105533019863,0,"TCTN2","KANSL1"
"ENSG00000187778","ENSG00000188229",0.441478813932604,0.000304444625039313,"TUBB4B","MCRS1"
"ENSG00000103510","ENSG00000241553",0.363352639044733,0.00106939995875566,"ARPC4","KAT8"
"ENSG00000172534","ENSG00000168778",0.354973098848427,0,"TCTN2","HCFC1"
"ENSG00000120071","ENSG00000129197",0.438756845206868,0.0315593737930446,"RPAIN","KANSL1"
"ENSG00000196363","ENSG00000073009",0.540918531510532,0,"IKBKG","WDR5"
"ENSG00000187778","ENSG00000082641",0.442444082876572,0,"NFE2L1","MCRS1"
"ENSG00000147162","ENSG00000198218",0.42291419932953,0,"QRICH1","OGT"
"ENSG00000187778","ENSG00000177548",0.36950889924799,0,"RABEP2","MCRS1"
"ENSG00000187778","ENSG00000008710",0.411839607814411,0,"PKD1","MCRS1"
"ENSG00000196363","ENSG00000172803",0.394221826746527,0,"SNX32","WDR5"
"ENSG00000196363","ENSG00000204178",0.548013098758269,0,"MACO1","WDR5"
"ENSG00000187778","ENSG00000164258",0.336154327085585,0,"NDUFS4","MCRS1"
"ENSG00000196363","ENSG00000267707",0.451515947781875,0,"RP11-95O2.5","WDR5"
"ENSG00000187778","ENSG00000236850",0.337354271286833,0,"LL22NC03-80A10.6","MCRS1"
"ENSG00000187778","ENSG00000211574",0.381245824252245,0,"MIR770","MCRS1"
"ENSG00000196363","ENSG00000243753",0.361030456221312,0,"HLA-L","WDR5"
"ENSG00000172534","ENSG00000179409",0.441987524543625,0,"GEMIN4","HCFC1"
"ENSG00000147162","ENSG00000186230",0.409192526189648,0,"ZNF749","OGT"
"ENSG00000187778","ENSG00000141564",0.439737669454143,0,"RPTOR","MCRS1"
"ENSG00000187778","ENSG00000259546",0.340376096392342,0,"RP11-351M8.2","MCRS1"
"ENSG00000187778","ENSG00000141568",0.54130420768119,0,"FOXK2","MCRS1"
"ENSG00000196363","ENSG00000159840",0.519551064915147,0,"ZYX","WDR5"
"ENSG00000187778","ENSG00000141562",0.561974797799424,0,"NARF","MCRS1"
"ENSG00000187778","ENSG00000141560",0.363745378911116,1.95710114780923e-12,"FN3KRP","MCRS1"
"ENSG00000147162","ENSG00000246451",0.473155755313304,0,"KLC1-AS1","OGT"
"ENSG00000103510","ENSG00000204576",0.447204120464888,0,"PRR3","KAT8"
"ENSG00000187778","ENSG00000260534",0.3632716981304,0,"RP11-1006G14.4","MCRS1"
"ENSG00000147162","ENSG00000089154",0.390891173819647,0,"GCN1","OGT"
"ENSG00000147162","ENSG00000174243",0.359759085638021,2.80648304595843e-09,"DDX23","OGT"
"ENSG00000196363","ENSG00000145216",0.369273810740548,0,"FIP1L1","WDR5"
"ENSG00000196363","ENSG00000145214",0.569349832679601,0,"DGKQ","WDR5"
"ENSG00000147162","ENSG00000174233",0.387432197755455,0,"ADCY6","OGT"
"ENSG00000196363","ENSG00000158526",0.345906048953909,0,"TSR2","WDR5"
"ENSG00000196363","ENSG00000073050",0.524172971745889,0,"XRCC1","WDR5"
"ENSG00000103510","ENSG00000204569",0.356891595753057,0,"PPP1R10","KAT8"
"ENSG00000103510","ENSG00000073009",0.367547578681223,0,"IKBKG","KAT8"
"ENSG00000196363","ENSG00000088986",0.467370663733593,0,"DYNLL1","WDR5"
"ENSG00000172534","ENSG00000143434",0.495123326203246,0,"SEMA6C","HCFC1"
"ENSG00000187778","ENSG00000067057",0.486792853984746,0,"PFKP","MCRS1"
"ENSG00000187778","ENSG00000166886",0.421132520535924,0,"NAB2","MCRS1"
"ENSG00000187778","ENSG00000166887",0.443065915048238,0,"VPS39","MCRS1"
"ENSG00000196363","ENSG00000146556",0.379133034977418,0,"WASH2P","WDR5"
"ENSG00000103510","ENSG00000172803",0.368186971683179,0,"SNX32","KAT8"
"ENSG00000187778","ENSG00000261845",0.522883936598542,0,"RP13-638C3.4","MCRS1"
"ENSG00000196363","ENSG00000229431",0.444040079254826,0,"MED8-AS1","WDR5"
"ENSG00000187778","ENSG00000068394",0.394670325487793,0,"GPKOW","MCRS1"
"ENSG00000103510","ENSG00000122574",0.376921655909807,0,"WIPF3","KAT8"
"ENSG00000147162","ENSG00000233121",0.330354742629244,0,"VN1R20P","OGT"
"ENSG00000187778","ENSG00000165548",0.475098575488922,0,"TMEM63C","MCRS1"
"ENSG00000120071","ENSG00000213066",0.462583333816549,0,"CEP43","KANSL1"
"ENSG00000103510","ENSG00000108294",0.399810304795455,0,"PSMB3","KAT8"
"ENSG00000196363","ENSG00000158545",0.523720944679742,0,"ZC3H18","WDR5"
"ENSG00000103510","ENSG00000204588",0.350031434105518,0,"LINC01123","KAT8"
"ENSG00000196363","ENSG00000134594",0.461682847640882,0,"RAB33A","WDR5"
"ENSG00000187778","ENSG00000260500",0.319180119658368,0,"CTD-3193O13.1","MCRS1"
"ENSG00000120071","ENSG00000143515",0.459848453009382,0,"ATP8B2","KANSL1"
"ENSG00000196363","ENSG00000242372",0.561187371481254,0,"EIF6","WDR5"
"ENSG00000187778","ENSG00000247596",0.590092253075205,0,"TWF2","MCRS1"
"ENSG00000196363","ENSG00000266341",0.471119097922348,0,"RP5-890E16.4","WDR5"
"ENSG00000187778","ENSG00000021762",0.394737392861966,0,"OSBPL5","MCRS1"
"ENSG00000103510","ENSG00000264299",0.359618092850395,0,"RP11-680F20.12","KAT8"
"ENSG00000196363","ENSG00000076924",0.567129533365447,0,"XAB2","WDR5"
"ENSG00000120071","ENSG00000181800",0.32123243078706,0,"CELF2-AS1","KANSL1"
"ENSG00000187778","ENSG00000272540",0.488457726263217,0,"ENSG00000272540","MCRS1"
"ENSG00000187778","ENSG00000188186",0.331457111572569,0,"LAMTOR4","MCRS1"
"ENSG00000172534","ENSG00000132740",0.449264605844623,0,"IGHMBP2","HCFC1"
"ENSG00000187778","ENSG00000272521",0.416040860280339,0,"ENSG00000272521","MCRS1"
"ENSG00000172534","ENSG00000120709",0.406485409955378,0,"FAM53C","HCFC1"
"ENSG00000187778","ENSG00000261879",0.423709731877902,0,"ZNF594-DT","MCRS1"
"ENSG00000196363","ENSG00000267665",0.411006203758899,0,"RP11-13K12.2","WDR5"
"ENSG00000196363","ENSG00000231686",0.438274404425531,0,"ANKRD11P2","WDR5"
"ENSG00000187778","ENSG00000068400",0.684531044403192,0,"GRIPAP1","MCRS1"
"ENSG00000103510","ENSG00000123810",0.386771200707525,0,"B9D2","KAT8"
"ENSG00000147162","ENSG00000113360",0.383067662902482,0,"DROSHA","OGT"
"ENSG00000196363","ENSG00000064999",0.439332827244173,0,"ANKS1A","WDR5"
"ENSG00000172534","ENSG00000119777",0.480757810432619,0,"TMEM214","HCFC1"
"ENSG00000172534","ENSG00000119772",0.369821451610895,0,"DNMT3A","HCFC1"
"ENSG00000120071","ENSG00000143569",0.481624784857031,0,"UBAP2L","KANSL1"
"ENSG00000147162","ENSG00000151612",0.402190388019614,0,"ZNF827","OGT"
"ENSG00000196363","ENSG00000256967",0.353820040035622,0,"RP11-273B20.1","WDR5"
"ENSG00000172534","ENSG00000119760",0.44654975051089,0,"SUPT7L","HCFC1"
"ENSG00000147162","ENSG00000140995",0.398244367814083,0,"DEF8","OGT"
"ENSG00000187778","ENSG00000164182",0.39759081802237,0,"NDUFAF2","MCRS1"
"ENSG00000196363","ENSG00000075624",0.430284736545373,0,"ACTB","WDR5"
"ENSG00000147162","ENSG00000149328",0.437336474734705,0,"GLB1L2","OGT"
"ENSG00000187778","ENSG00000068438",0.47329820944922,0,"FTSJ1","MCRS1"
"ENSG00000196363","ENSG00000242349",0.344109569704449,0,"NPPA-AS1","WDR5"
"ENSG00000147162","ENSG00000114648",0.434175308302537,0,"KLHL18","OGT"
"ENSG00000196363","ENSG00000108344",0.575306764345035,0,"PSMD3","WDR5"
"ENSG00000120071","ENSG00000107819",0.512091237688768,0,"SFXN3","KANSL1"
"ENSG00000103510","ENSG00000145191",0.460876359831746,0,"EIF2B5","KAT8"
"ENSG00000196363","ENSG00000170270",0.325151511311048,0,"GON7","WDR5"
"ENSG00000147162","ENSG00000270094",0.395098304422307,0,"RP11-245P10.8","OGT"
"ENSG00000196363","ENSG00000196890",0.364951558396454,0,"H2BU1","WDR5"
"ENSG00000196363","ENSG00000108312",0.457580203253231,0,"UBTF","WDR5"
"ENSG00000196363","ENSG00000135931",0.515976369761949,0,"ARMC9","WDR5"
"ENSG00000187778","ENSG00000130816",0.450286444305915,0,"DNMT1","MCRS1"
"ENSG00000147162","ENSG00000138640",0.601555828588397,0,"FAM13A","OGT"
"ENSG00000187778","ENSG00000130813",0.531784256516601,0,"SHFL","MCRS1"
"ENSG00000187778","ENSG00000130811",0.395107172969639,0,"EIF3G","MCRS1"
"ENSG00000120071","ENSG00000068024",0.519911721652945,0,"HDAC4","KANSL1"
"ENSG00000147162","ENSG00000140943",0.374700870716438,0,"MBTPS1","OGT"
"ENSG00000172534","ENSG00000010322",0.547332343312422,0,"NISCH","HCFC1"
"ENSG00000187778","ENSG00000032444",0.505883841456589,0,"PNPLA6","MCRS1"
"ENSG00000196363","ENSG00000110619",0.49807528917978,0,"CARS1","WDR5"
"ENSG00000120071","ENSG00000107862",0.475603653615932,0,"GBF1","KANSL1"
"ENSG00000147162","ENSG00000100038",0.426429281721895,0,"TOP3B","OGT"
"ENSG00000187778","ENSG00000116521",0.494932598685568,0,"SCAMP3","MCRS1"
"ENSG00000147162","ENSG00000101361",0.412333579266145,0,"NOP56","OGT"
"ENSG00000196363","ENSG00000110628",0.364133463766662,0,"SLC22A18","WDR5"
"ENSG00000147162","ENSG00000101365",0.362475648056552,0,"IDH3B","OGT"
"ENSG00000120071","ENSG00000058668",0.438758947334547,0,"ATP2B4","KANSL1"
"ENSG00000187778","ENSG00000104522",0.503132501727935,0,"GFUS","MCRS1"
"ENSG00000147162","ENSG00000100023",0.385313515214834,0,"PPIL2","OGT"
"ENSG00000147162","ENSG00000270069",0.331119698364715,0,"MIR222HG","OGT"
"ENSG00000147162","ENSG00000101337",0.383673962547674,0,"TM9SF4","OGT"
"ENSG00000147162","ENSG00000080823",0.336473054502717,0,"MOK","OGT"
"ENSG00000196363","ENSG00000122484",0.442406143423805,0,"RPAP2","WDR5"
"ENSG00000196363","ENSG00000133134",0.473951177065783,0,"BEX2","WDR5"
"ENSG00000187778","ENSG00000154723",0.328401287645597,0,"ATP5PF","MCRS1"
"ENSG00000196363","ENSG00000110497",0.593246549575134,0,"AMBRA1","WDR5"
"ENSG00000196363","ENSG00000172732",0.455977428829717,0,"MUS81","WDR5"
"ENSG00000187778","ENSG00000103121",0.375526450308488,0,"CMC2","MCRS1"
"ENSG00000103510","ENSG00000134452",0.403567518879796,0,"FBH1","KAT8"
"ENSG00000196363","ENSG00000160752",0.416436654430586,0,"FDPS","WDR5"
"ENSG00000196363","ENSG00000147799",0.579169422484342,0,"ARHGAP39","WDR5"
"ENSG00000187778","ENSG00000130764",0.689519980170642,0,"LRRC47","MCRS1"
"ENSG00000196363","ENSG00000134452",0.496755165456565,0,"FBH1","WDR5"
"ENSG00000187778","ENSG00000130772",0.338733514744123,0,"MED18","MCRS1"
"ENSG00000187778","ENSG00000130770",0.471698285411882,0,"ATP5IF1","MCRS1"
"ENSG00000103510","ENSG00000196730",0.392744610368155,0,"DAPK1","KAT8"
"ENSG00000196363","ENSG00000169118",0.461790210305541,0,"CSNK1G1","WDR5"
"ENSG00000196363","ENSG00000135778",0.351491155809687,0,"NTPCR","WDR5"
"ENSG00000103510","ENSG00000147799",0.450263553216281,0,"ARHGAP39","KAT8"
"ENSG00000196363","ENSG00000171435",0.439382840532983,0,"KSR2","WDR5"
"ENSG00000196363","ENSG00000171421",0.408461259209881,0,"MRPL36","WDR5"
"ENSG00000196363","ENSG00000196700",0.537866108115402,0,"ZNF512B","WDR5"
"ENSG00000187778","ENSG00000128463",0.450224437764967,0,"EMC4","MCRS1"
"ENSG00000103510","ENSG00000204673",0.367079406012086,0,"AKT1S1","KAT8"
"ENSG00000172534","ENSG00000227543",0.497921869366894,0,"SPAG5-AS1","HCFC1"
"ENSG00000196363","ENSG00000158470",0.487656354905541,0,"B4GALT5","WDR5"
"ENSG00000120071","ENSG00000251455",0.380364988606231,0,"RP11-164P12.3","KANSL1"
"ENSG00000196363","ENSG00000172757",0.525301008783368,0,"CFL1","WDR5"
"ENSG00000187778","ENSG00000153406",0.385506279113772,0,"NMRAL1","MCRS1"
"ENSG00000147162","ENSG00000197070",0.372229922405801,0,"ARRDC1","OGT"
"ENSG00000196363","ENSG00000171453",0.513841194513044,0,"POLR1C","WDR5"
"ENSG00000103510","ENSG00000182108",0.355958817914432,3.58379860854185e-06,"DEXI","KAT8"
"ENSG00000187778","ENSG00000103174",0.44589501536712,0,"NAGPA","MCRS1"
"ENSG00000120071","ENSG00000250135",0.370861190743464,0,"RP4-622L5.2","KANSL1"
"ENSG00000147162","ENSG00000197077",0.381143558576342,0.000304444625039313,"KIAA1671","OGT"
"ENSG00000196363","ENSG00000158480",0.566178150975205,0,"SPATA2","WDR5"
"ENSG00000103510","ENSG00000171453",0.388771963275347,0,"POLR1C","KAT8"
"ENSG00000196363","ENSG00000182108",0.422348599930653,0,"DEXI","WDR5"
"ENSG00000196363","ENSG00000111786",0.416578750256843,0,"SRSF9","WDR5"
"ENSG00000196363","ENSG00000002822",0.456087464253689,0.00166895852753068,"MAD1L1","WDR5"
"ENSG00000103510","ENSG00000074276",0.370332184080112,0,"CDHR2","KAT8"
"ENSG00000187778","ENSG00000115155",0.408214074998552,0,"OTOF","MCRS1"
"ENSG00000147162","ENSG00000101407",0.441308631973584,0,"TTI1","OGT"
"ENSG00000103510","ENSG00000160799",0.37650056946359,0,"CCDC12","KAT8"
"ENSG00000187778","ENSG00000130713",0.510568955747898,0,"EXOSC2","MCRS1"
"ENSG00000196363","ENSG00000172771",0.3366953555233,0.00837606041092398,"EFCAB12","WDR5"
"ENSG00000120071","ENSG00000251474",0.388671887006934,0,"RPL32P3","KANSL1"
"ENSG00000103510","ENSG00000172771",0.367087993988848,0,"EFCAB12","KAT8"
"ENSG00000147162","ENSG00000271533",0.33450144354511,0,"RP3-368A4.6","OGT"
"ENSG00000187778","ENSG00000130724",0.356576816941885,0,"CHMP2A","MCRS1"
"ENSG00000196363","ENSG00000135740",0.497258007991972,0,"SLC9A5","WDR5"
"ENSG00000196363","ENSG00000171475",0.47908245882264,0,"WIPF2","WDR5"
"ENSG00000196363","ENSG00000196730",0.457011439268573,0,"DAPK1","WDR5"
"ENSG00000187778","ENSG00000103152",0.451605200810473,0,"MPG","MCRS1"
"ENSG00000120071","ENSG00000251485",0.412033023472153,0,"NRBF2P6","KANSL1"
"ENSG00000196363","ENSG00000183458",0.409504264069692,1.13316156458154e-09,"PKD1P3","WDR5"
"ENSG00000147162","ENSG00000091536",0.385961955724596,0,"MYO15A","OGT"
"ENSG00000187778","ENSG00000130731",0.432381376078603,0,"METTL26","MCRS1"
"ENSG00000196363","ENSG00000145191",0.674797552775405,0,"EIF2B5","WDR5"
"ENSG00000187778","ENSG00000130733",0.588112666030446,0,"YIPF2","MCRS1"
"ENSG00000187778","ENSG00000103145",0.337045044107155,0,"HCFC1R1","MCRS1"
"ENSG00000120071","ENSG00000107929",0.501536342445814,0,"LARP4B","KANSL1"
"ENSG00000187778","ENSG00000116455",0.37850865711654,0,"WDR77","MCRS1"
"ENSG00000196363","ENSG00000110442",0.559690484577364,0,"COMMD9","WDR5"
"ENSG00000172534","ENSG00000241878",0.476445794014222,0,"PISD","HCFC1"
"ENSG00000187778","ENSG00000116459",0.344525463142259,0,"ATP5PB","MCRS1"
"ENSG00000147162","ENSG00000173064",0.420053748354716,0,"HECTD4","OGT"
"ENSG00000147162","ENSG00000235875",0.345977062376346,0,"ARHGEF7-AS2","OGT"
"ENSG00000187778","ENSG00000071859",0.428894518455649,0,"FAM50A","MCRS1"
"ENSG00000172534","ENSG00000105298",0.37406176192972,0,"CACTIN","HCFC1"
"ENSG00000187778","ENSG00000082515",0.360602458307588,0,"MRPL22","MCRS1"
"ENSG00000103510","ENSG00000108106",0.400976729396954,0,"UBE2S","KAT8"
